gml_id,profile_id,profile_layer_id,country_name,upper_depth,lower_depth,layer_name,litter,bdfi33_value,bdfi33_value_avg,bdfi33_method,bdfi33_date,bdfi33_dataset_id,bdfi33_profile_code,bdfi33_licence
wosis_latest_bdfi33.850279,"177122","850279",Uruguay,"15","32",A3,"0","{1:1.69,2:1.69,3:1.57,4:1.57,5:1.58,6:1.58}",1.61,"{""1:calculation = not specified, corrections = not specified, measurement condition = equilibrated at 33 kPa (~1/3 bar), sample type = not specified"",""2:calculation = not specified, corrections = not specified, measurement condition = equilibrated at 33 kPa (~1/3 bar), sample type = not specified"",""3:calculation = not specified, corrections = not specified, measurement condition = equilibrated at 33 kPa (~1/3 bar), sample type = clod reconstituted from < 2 mm sample formed by wetting and dessication cycles that stimulate reconsolidating by water in a field setting"",""4:calculation = not specified, corrections = not specified, measurement condition = equilibrated at 33 kPa (~1/3 bar), sample type = clod reconstituted from < 2 mm sample formed by wetting and dessication cycles that stimulate reconsolidating by water in a field setting"",""5:calculation = not specified, corrections = not specified, measurement condition = equilibrated at 33 kPa (~1/3 bar), sample type = not specified"",""6:calculation = not specified, corrections = not specified, measurement condition = equilibrated at 33 kPa (~1/3 bar), sample type = not specified""}","{1:1996-10-12,2:1996-10-12,3:1996-10-12,4:1996-10-12,5:1996-10-12,6:1996-10-12}",US-NCSS,97P0043,U.S. Public Domain http://www.usa.gov/publicdomain/label/1.0/
wosis_latest_bdfi33.850280,"177122","850280",Uruguay,"32","49",A4,"0","{1:1.56,2:1.56,3:1.69,4:1.69,5:1.54,6:1.54}",1.6,"{""1:calculation = not specified, corrections = not specified, measurement condition = equilibrated at 33 kPa (~1/3 bar), sample type = not specified"",""2:calculation = not specified, corrections = not specified, measurement condition = equilibrated at 33 kPa (~1/3 bar), sample type = not specified"",""3:calculation = not specified, corrections = not specified, measurement condition = equilibrated at 33 kPa (~1/3 bar), sample type = not specified"",""4:calculation = not specified, corrections = not specified, measurement condition = equilibrated at 33 kPa (~1/3 bar), sample type = not specified"",""5:calculation = not specified, corrections = not specified, measurement condition = equilibrated at 33 kPa (~1/3 bar), sample type = clod reconstituted from < 2 mm sample formed by wetting and dessication cycles that stimulate reconsolidating by water in a field setting"",""6:calculation = not specified, corrections = not specified, measurement condition = equilibrated at 33 kPa (~1/3 bar), sample type = clod reconstituted from < 2 mm sample formed by wetting and dessication cycles that stimulate reconsolidating by water in a field setting""}","{1:1996-10-12,2:1996-10-12,3:1996-10-12,4:1996-10-12,5:1996-10-12,6:1996-10-12}",US-NCSS,97P0043,U.S. Public Domain http://www.usa.gov/publicdomain/label/1.0/
wosis_latest_bdfi33.850281,"177122","850281",Uruguay,"49","72",A5,"0","{1:1.56,2:1.56,3:1.57,4:1.57,5:1.72,6:1.72}",1.62,"{""1:calculation = not specified, corrections = not specified, measurement condition = equilibrated at 33 kPa (~1/3 bar), sample type = clod reconstituted from < 2 mm sample formed by wetting and dessication cycles that stimulate reconsolidating by water in a field setting"",""2:calculation = not specified, corrections = not specified, measurement condition = equilibrated at 33 kPa (~1/3 bar), sample type = clod reconstituted from < 2 mm sample formed by wetting and dessication cycles that stimulate reconsolidating by water in a field setting"",""3:calculation = not specified, corrections = not specified, measurement condition = equilibrated at 33 kPa (~1/3 bar), sample type = not specified"",""4:calculation = not specified, corrections = not specified, measurement condition = equilibrated at 33 kPa (~1/3 bar), sample type = not specified"",""5:calculation = not specified, corrections = not specified, measurement condition = equilibrated at 33 kPa (~1/3 bar), sample type = not specified"",""6:calculation = not specified, corrections = not specified, measurement condition = equilibrated at 33 kPa (~1/3 bar), sample type = not specified""}","{1:1996-10-12,2:1996-10-12,3:1996-10-12,4:1996-10-12,5:1996-10-12,6:1996-10-12}",US-NCSS,97P0043,U.S. Public Domain http://www.usa.gov/publicdomain/label/1.0/
wosis_latest_bdfi33.850282,"177122","850282",Uruguay,"72","88",Bt1,"0","{1:1.81,2:1.81,3:1.48,4:1.48,5:1.55,6:1.55}",1.61,"{""1:calculation = not specified, corrections = not specified, measurement condition = equilibrated at 33 kPa (~1/3 bar), sample type = not specified"",""2:calculation = not specified, corrections = not specified, measurement condition = equilibrated at 33 kPa (~1/3 bar), sample type = not specified"",""3:calculation = not specified, corrections = not specified, measurement condition = equilibrated at 33 kPa (~1/3 bar), sample type = clod reconstituted from < 2 mm sample formed by wetting and dessication cycles that stimulate reconsolidating by water in a field setting"",""4:calculation = not specified, corrections = not specified, measurement condition = equilibrated at 33 kPa (~1/3 bar), sample type = clod reconstituted from < 2 mm sample formed by wetting and dessication cycles that stimulate reconsolidating by water in a field setting"",""5:calculation = not specified, corrections = not specified, measurement condition = equilibrated at 33 kPa (~1/3 bar), sample type = not specified"",""6:calculation = not specified, corrections = not specified, measurement condition = equilibrated at 33 kPa (~1/3 bar), sample type = not specified""}","{1:1996-10-12,2:1996-10-12,3:1996-10-12,4:1996-10-12,5:1996-10-12,6:1996-10-12}",US-NCSS,97P0043,U.S. Public Domain http://www.usa.gov/publicdomain/label/1.0/
wosis_latest_bdfi33.850283,"177122","850283",Uruguay,"88","97",Bt2,"0","{1:1.60,2:1.60,3:1.85,4:1.85,5:1.55,6:1.55}",1.67,"{""1:calculation = not specified, corrections = not specified, measurement condition = equilibrated at 33 kPa (~1/3 bar), sample type = not specified"",""2:calculation = not specified, corrections = not specified, measurement condition = equilibrated at 33 kPa (~1/3 bar), sample type = not specified"",""3:calculation = not specified, corrections = not specified, measurement condition = equilibrated at 33 kPa (~1/3 bar), sample type = not specified"",""4:calculation = not specified, corrections = not specified, measurement condition = equilibrated at 33 kPa (~1/3 bar), sample type = not specified"",""5:calculation = not specified, corrections = not specified, measurement condition = equilibrated at 33 kPa (~1/3 bar), sample type = clod reconstituted from < 2 mm sample formed by wetting and dessication cycles that stimulate reconsolidating by water in a field setting"",""6:calculation = not specified, corrections = not specified, measurement condition = equilibrated at 33 kPa (~1/3 bar), sample type = clod reconstituted from < 2 mm sample formed by wetting and dessication cycles that stimulate reconsolidating by water in a field setting""}","{1:1996-10-12,2:1996-10-12,3:1996-10-12,4:1996-10-12,5:1996-10-12,6:1996-10-12}",US-NCSS,97P0043,U.S. Public Domain http://www.usa.gov/publicdomain/label/1.0/
wosis_latest_bdfi33.850284,"177122","850284",Uruguay,"97","118",Bt3,"0","{1:1.57,2:1.57,3:1.62,4:1.62,5:1.85,6:1.85}",1.68,"{""1:calculation = not specified, corrections = not specified, measurement condition = equilibrated at 33 kPa (~1/3 bar), sample type = clod reconstituted from < 2 mm sample formed by wetting and dessication cycles that stimulate reconsolidating by water in a field setting"",""2:calculation = not specified, corrections = not specified, measurement condition = equilibrated at 33 kPa (~1/3 bar), sample type = clod reconstituted from < 2 mm sample formed by wetting and dessication cycles that stimulate reconsolidating by water in a field setting"",""3:calculation = not specified, corrections = not specified, measurement condition = equilibrated at 33 kPa (~1/3 bar), sample type = not specified"",""4:calculation = not specified, corrections = not specified, measurement condition = equilibrated at 33 kPa (~1/3 bar), sample type = not specified"",""5:calculation = not specified, corrections = not specified, measurement condition = equilibrated at 33 kPa (~1/3 bar), sample type = not specified"",""6:calculation = not specified, corrections = not specified, measurement condition = equilibrated at 33 kPa (~1/3 bar), sample type = not specified""}","{1:1996-10-12,2:1996-10-12,3:1996-10-12,4:1996-10-12,5:1996-10-12,6:1996-10-12}",US-NCSS,97P0043,U.S. Public Domain http://www.usa.gov/publicdomain/label/1.0/
wosis_latest_bdfi33.850285,"177122","850285",Uruguay,"118","140",C,"0","{1:1.90,2:1.90,3:1.71,4:1.71,5:1.73,6:1.73}",1.78,"{""1:calculation = not specified, corrections = not specified, measurement condition = equilibrated at 33 kPa (~1/3 bar), sample type = not specified"",""2:calculation = not specified, corrections = not specified, measurement condition = equilibrated at 33 kPa (~1/3 bar), sample type = not specified"",""3:calculation = not specified, corrections = not specified, measurement condition = equilibrated at 33 kPa (~1/3 bar), sample type = clod reconstituted from < 2 mm sample formed by wetting and dessication cycles that stimulate reconsolidating by water in a field setting"",""4:calculation = not specified, corrections = not specified, measurement condition = equilibrated at 33 kPa (~1/3 bar), sample type = clod reconstituted from < 2 mm sample formed by wetting and dessication cycles that stimulate reconsolidating by water in a field setting"",""5:calculation = not specified, corrections = not specified, measurement condition = equilibrated at 33 kPa (~1/3 bar), sample type = not specified"",""6:calculation = not specified, corrections = not specified, measurement condition = equilibrated at 33 kPa (~1/3 bar), sample type = not specified""}","{1:1996-10-12,2:1996-10-12,3:1996-10-12,4:1996-10-12,5:1996-10-12,6:1996-10-12}",US-NCSS,97P0043,U.S. Public Domain http://www.usa.gov/publicdomain/label/1.0/
wosis_latest_bdfi33.850286,"177123","850286",Uruguay,"0","15",A1,"0","{1:1.65,2:1.65,3:1.76,4:1.76,5:1.64,6:1.64}",1.68,"{""1:calculation = not specified, corrections = not specified, measurement condition = equilibrated at 33 kPa (~1/3 bar), sample type = not specified"",""2:calculation = not specified, corrections = not specified, measurement condition = equilibrated at 33 kPa (~1/3 bar), sample type = not specified"",""3:calculation = not specified, corrections = not specified, measurement condition = equilibrated at 33 kPa (~1/3 bar), sample type = not specified"",""4:calculation = not specified, corrections = not specified, measurement condition = equilibrated at 33 kPa (~1/3 bar), sample type = not specified"",""5:calculation = not specified, corrections = not specified, measurement condition = equilibrated at 33 kPa (~1/3 bar), sample type = clod reconstituted from < 2 mm sample formed by wetting and dessication cycles that stimulate reconsolidating by water in a field setting"",""6:calculation = not specified, corrections = not specified, measurement condition = equilibrated at 33 kPa (~1/3 bar), sample type = clod reconstituted from < 2 mm sample formed by wetting and dessication cycles that stimulate reconsolidating by water in a field setting""}","{1:1996-10-13,2:1996-10-13,3:1996-10-13,4:1996-10-13,5:1996-10-13,6:1996-10-13}",US-NCSS,97P0044,U.S. Public Domain http://www.usa.gov/publicdomain/label/1.0/
wosis_latest_bdfi33.850287,"177123","850287",Uruguay,"15","45",A2,"0","{1:1.59,2:1.59,3:1.61,4:1.61,5:1.76,6:1.76}",1.65,"{""1:calculation = not specified, corrections = not specified, measurement condition = equilibrated at 33 kPa (~1/3 bar), sample type = clod reconstituted from < 2 mm sample formed by wetting and dessication cycles that stimulate reconsolidating by water in a field setting"",""2:calculation = not specified, corrections = not specified, measurement condition = equilibrated at 33 kPa (~1/3 bar), sample type = clod reconstituted from < 2 mm sample formed by wetting and dessication cycles that stimulate reconsolidating by water in a field setting"",""3:calculation = not specified, corrections = not specified, measurement condition = equilibrated at 33 kPa (~1/3 bar), sample type = not specified"",""4:calculation = not specified, corrections = not specified, measurement condition = equilibrated at 33 kPa (~1/3 bar), sample type = not specified"",""5:calculation = not specified, corrections = not specified, measurement condition = equilibrated at 33 kPa (~1/3 bar), sample type = not specified"",""6:calculation = not specified, corrections = not specified, measurement condition = equilibrated at 33 kPa (~1/3 bar), sample type = not specified""}","{1:1996-10-13,2:1996-10-13,3:1996-10-13,4:1996-10-13,5:1996-10-13,6:1996-10-13}",US-NCSS,97P0044,U.S. Public Domain http://www.usa.gov/publicdomain/label/1.0/
wosis_latest_bdfi33.850288,"177123","850288",Uruguay,"45","71",A3,"0","{1:1.74,2:1.74,3:1.50,4:1.50,5:1.53,6:1.53}",1.59,"{""1:calculation = not specified, corrections = not specified, measurement condition = equilibrated at 33 kPa (~1/3 bar), sample type = not specified"",""2:calculation = not specified, corrections = not specified, measurement condition = equilibrated at 33 kPa (~1/3 bar), sample type = not specified"",""3:calculation = not specified, corrections = not specified, measurement condition = equilibrated at 33 kPa (~1/3 bar), sample type = clod reconstituted from < 2 mm sample formed by wetting and dessication cycles that stimulate reconsolidating by water in a field setting"",""4:calculation = not specified, corrections = not specified, measurement condition = equilibrated at 33 kPa (~1/3 bar), sample type = clod reconstituted from < 2 mm sample formed by wetting and dessication cycles that stimulate reconsolidating by water in a field setting"",""5:calculation = not specified, corrections = not specified, measurement condition = equilibrated at 33 kPa (~1/3 bar), sample type = not specified"",""6:calculation = not specified, corrections = not specified, measurement condition = equilibrated at 33 kPa (~1/3 bar), sample type = not specified""}","{1:1996-10-13,2:1996-10-13,3:1996-10-13,4:1996-10-13,5:1996-10-13,6:1996-10-13}",US-NCSS,97P0044,U.S. Public Domain http://www.usa.gov/publicdomain/label/1.0/
wosis_latest_bdfi33.850289,"177123","850289",Uruguay,"71","92",Bt1,"0","{1:1.51,2:1.51,3:1.78,4:1.78,5:1.49,6:1.49}",1.59,"{""1:calculation = not specified, corrections = not specified, measurement condition = equilibrated at 33 kPa (~1/3 bar), sample type = not specified"",""2:calculation = not specified, corrections = not specified, measurement condition = equilibrated at 33 kPa (~1/3 bar), sample type = not specified"",""3:calculation = not specified, corrections = not specified, measurement condition = equilibrated at 33 kPa (~1/3 bar), sample type = not specified"",""4:calculation = not specified, corrections = not specified, measurement condition = equilibrated at 33 kPa (~1/3 bar), sample type = not specified"",""5:calculation = not specified, corrections = not specified, measurement condition = equilibrated at 33 kPa (~1/3 bar), sample type = clod reconstituted from < 2 mm sample formed by wetting and dessication cycles that stimulate reconsolidating by water in a field setting"",""6:calculation = not specified, corrections = not specified, measurement condition = equilibrated at 33 kPa (~1/3 bar), sample type = clod reconstituted from < 2 mm sample formed by wetting and dessication cycles that stimulate reconsolidating by water in a field setting""}","{1:1996-10-13,2:1996-10-13,3:1996-10-13,4:1996-10-13,5:1996-10-13,6:1996-10-13}",US-NCSS,97P0044,U.S. Public Domain http://www.usa.gov/publicdomain/label/1.0/
wosis_latest_bdfi33.850290,"177123","850290",Uruguay,"92","116",Bt2,"0","{1:1.56,2:1.56,3:1.59,4:1.59,5:1.87,6:1.87}",1.67,"{""1:calculation = not specified, corrections = not specified, measurement condition = equilibrated at 33 kPa (~1/3 bar), sample type = clod reconstituted from < 2 mm sample formed by wetting and dessication cycles that stimulate reconsolidating by water in a field setting"",""2:calculation = not specified, corrections = not specified, measurement condition = equilibrated at 33 kPa (~1/3 bar), sample type = clod reconstituted from < 2 mm sample formed by wetting and dessication cycles that stimulate reconsolidating by water in a field setting"",""3:calculation = not specified, corrections = not specified, measurement condition = equilibrated at 33 kPa (~1/3 bar), sample type = not specified"",""4:calculation = not specified, corrections = not specified, measurement condition = equilibrated at 33 kPa (~1/3 bar), sample type = not specified"",""5:calculation = not specified, corrections = not specified, measurement condition = equilibrated at 33 kPa (~1/3 bar), sample type = not specified"",""6:calculation = not specified, corrections = not specified, measurement condition = equilibrated at 33 kPa (~1/3 bar), sample type = not specified""}","{1:1996-10-13,2:1996-10-13,3:1996-10-13,4:1996-10-13,5:1996-10-13,6:1996-10-13}",US-NCSS,97P0044,U.S. Public Domain http://www.usa.gov/publicdomain/label/1.0/
wosis_latest_bdfi33.850291,"177123","850291",Uruguay,"116","150",Bt3,"0","{1:1.84,2:1.84,3:1.56,4:1.56,5:1.59,6:1.59}",1.66,"{""1:calculation = not specified, corrections = not specified, measurement condition = equilibrated at 33 kPa (~1/3 bar), sample type = not specified"",""2:calculation = not specified, corrections = not specified, measurement condition = equilibrated at 33 kPa (~1/3 bar), sample type = not specified"",""3:calculation = not specified, corrections = not specified, measurement condition = equilibrated at 33 kPa (~1/3 bar), sample type = clod reconstituted from < 2 mm sample formed by wetting and dessication cycles that stimulate reconsolidating by water in a field setting"",""4:calculation = not specified, corrections = not specified, measurement condition = equilibrated at 33 kPa (~1/3 bar), sample type = clod reconstituted from < 2 mm sample formed by wetting and dessication cycles that stimulate reconsolidating by water in a field setting"",""5:calculation = not specified, corrections = not specified, measurement condition = equilibrated at 33 kPa (~1/3 bar), sample type = not specified"",""6:calculation = not specified, corrections = not specified, measurement condition = equilibrated at 33 kPa (~1/3 bar), sample type = not specified""}","{1:1996-10-13,2:1996-10-13,3:1996-10-13,4:1996-10-13,5:1996-10-13,6:1996-10-13}",US-NCSS,97P0044,U.S. Public Domain http://www.usa.gov/publicdomain/label/1.0/
wosis_latest_bdfi33.850292,"177123","850292",Uruguay,"150","200",Bt4,"0","{1:1.44,2:1.44,3:1.65,4:1.65,5:1.41,6:1.41}",1.5,"{""1:calculation = not specified, corrections = not specified, measurement condition = equilibrated at 33 kPa (~1/3 bar), sample type = not specified"",""2:calculation = not specified, corrections = not specified, measurement condition = equilibrated at 33 kPa (~1/3 bar), sample type = not specified"",""3:calculation = not specified, corrections = not specified, measurement condition = equilibrated at 33 kPa (~1/3 bar), sample type = not specified"",""4:calculation = not specified, corrections = not specified, measurement condition = equilibrated at 33 kPa (~1/3 bar), sample type = not specified"",""5:calculation = not specified, corrections = not specified, measurement condition = equilibrated at 33 kPa (~1/3 bar), sample type = clod reconstituted from < 2 mm sample formed by wetting and dessication cycles that stimulate reconsolidating by water in a field setting"",""6:calculation = not specified, corrections = not specified, measurement condition = equilibrated at 33 kPa (~1/3 bar), sample type = clod reconstituted from < 2 mm sample formed by wetting and dessication cycles that stimulate reconsolidating by water in a field setting""}","{1:1996-10-13,2:1996-10-13,3:1996-10-13,4:1996-10-13,5:1996-10-13,6:1996-10-13}",US-NCSS,97P0044,U.S. Public Domain http://www.usa.gov/publicdomain/label/1.0/
wosis_latest_bdfi33.850293,"177124","850293",Uruguay,"0","6",A1,"0","{1:1.03,2:1.03,3:1.12,4:1.12,5:1.32,6:1.32}",1.16,"{""1:calculation = not specified, corrections = not specified, measurement condition = equilibrated at 33 kPa (~1/3 bar), sample type = clod reconstituted from < 2 mm sample formed by wetting and dessication cycles that stimulate reconsolidating by water in a field setting"",""2:calculation = not specified, corrections = not specified, measurement condition = equilibrated at 33 kPa (~1/3 bar), sample type = clod reconstituted from < 2 mm sample formed by wetting and dessication cycles that stimulate reconsolidating by water in a field setting"",""3:calculation = not specified, corrections = not specified, measurement condition = equilibrated at 33 kPa (~1/3 bar), sample type = not specified"",""4:calculation = not specified, corrections = not specified, measurement condition = equilibrated at 33 kPa (~1/3 bar), sample type = not specified"",""5:calculation = not specified, corrections = not specified, measurement condition = equilibrated at 33 kPa (~1/3 bar), sample type = not specified"",""6:calculation = not specified, corrections = not specified, measurement condition = equilibrated at 33 kPa (~1/3 bar), sample type = not specified""}","{1:1996-10-15,2:1996-10-15,3:1996-10-15,4:1996-10-15,5:1996-10-15,6:1996-10-15}",US-NCSS,97P0045,U.S. Public Domain http://www.usa.gov/publicdomain/label/1.0/
wosis_latest_bdfi33.850294,"177124","850294",Uruguay,"6","29",A2,"0","{1:1.74,2:1.74,3:1.41,4:1.41,5:1.52,6:1.52}",1.56,"{""1:calculation = not specified, corrections = not specified, measurement condition = equilibrated at 33 kPa (~1/3 bar), sample type = not specified"",""2:calculation = not specified, corrections = not specified, measurement condition = equilibrated at 33 kPa (~1/3 bar), sample type = not specified"",""3:calculation = not specified, corrections = not specified, measurement condition = equilibrated at 33 kPa (~1/3 bar), sample type = clod reconstituted from < 2 mm sample formed by wetting and dessication cycles that stimulate reconsolidating by water in a field setting"",""4:calculation = not specified, corrections = not specified, measurement condition = equilibrated at 33 kPa (~1/3 bar), sample type = clod reconstituted from < 2 mm sample formed by wetting and dessication cycles that stimulate reconsolidating by water in a field setting"",""5:calculation = not specified, corrections = not specified, measurement condition = equilibrated at 33 kPa (~1/3 bar), sample type = not specified"",""6:calculation = not specified, corrections = not specified, measurement condition = equilibrated at 33 kPa (~1/3 bar), sample type = not specified""}","{1:1996-10-15,2:1996-10-15,3:1996-10-15,4:1996-10-15,5:1996-10-15,6:1996-10-15}",US-NCSS,97P0045,U.S. Public Domain http://www.usa.gov/publicdomain/label/1.0/
wosis_latest_bdfi33.850311,"177126","850311",Uruguay,"44","50",BA,"0","{1:1.53,2:1.53,3:1.76,4:1.76,5:1.49,6:1.49}",1.59,"{""1:calculation = not specified, corrections = not specified, measurement condition = equilibrated at 33 kPa (~1/3 bar), sample type = not specified"",""2:calculation = not specified, corrections = not specified, measurement condition = equilibrated at 33 kPa (~1/3 bar), sample type = not specified"",""3:calculation = not specified, corrections = not specified, measurement condition = equilibrated at 33 kPa (~1/3 bar), sample type = not specified"",""4:calculation = not specified, corrections = not specified, measurement condition = equilibrated at 33 kPa (~1/3 bar), sample type = not specified"",""5:calculation = not specified, corrections = not specified, measurement condition = equilibrated at 33 kPa (~1/3 bar), sample type = clod reconstituted from < 2 mm sample formed by wetting and dessication cycles that stimulate reconsolidating by water in a field setting"",""6:calculation = not specified, corrections = not specified, measurement condition = equilibrated at 33 kPa (~1/3 bar), sample type = clod reconstituted from < 2 mm sample formed by wetting and dessication cycles that stimulate reconsolidating by water in a field setting""}","{1:????-??-??,2:????-??-??,3:????-??-??,4:????-??-??,5:????-??-??,6:????-??-??}",US-NCSS,97P0047,U.S. Public Domain http://www.usa.gov/publicdomain/label/1.0/
wosis_latest_bdfi33.850315,"177127","850315",Uruguay,"0","9",A1,"0","{1:1.16,2:1.16,3:1.26,4:1.26,5:1.51,6:1.51}",1.31,"{""1:calculation = not specified, corrections = not specified, measurement condition = equilibrated at 33 kPa (~1/3 bar), sample type = clod reconstituted from < 2 mm sample formed by wetting and dessication cycles that stimulate reconsolidating by water in a field setting"",""2:calculation = not specified, corrections = not specified, measurement condition = equilibrated at 33 kPa (~1/3 bar), sample type = clod reconstituted from < 2 mm sample formed by wetting and dessication cycles that stimulate reconsolidating by water in a field setting"",""3:calculation = not specified, corrections = not specified, measurement condition = equilibrated at 33 kPa (~1/3 bar), sample type = not specified"",""4:calculation = not specified, corrections = not specified, measurement condition = equilibrated at 33 kPa (~1/3 bar), sample type = not specified"",""5:calculation = not specified, corrections = not specified, measurement condition = equilibrated at 33 kPa (~1/3 bar), sample type = not specified"",""6:calculation = not specified, corrections = not specified, measurement condition = equilibrated at 33 kPa (~1/3 bar), sample type = not specified""}","{1:????-??-??,2:????-??-??,3:????-??-??,4:????-??-??,5:????-??-??,6:????-??-??}",US-NCSS,97P0048,U.S. Public Domain http://www.usa.gov/publicdomain/label/1.0/
wosis_latest_bdfi33.850316,"177127","850316",Uruguay,"9","27",A2,"0","{1:1.76,2:1.76,3:1.39,4:1.39,5:1.59,6:1.59}",1.58,"{""1:calculation = not specified, corrections = not specified, measurement condition = equilibrated at 33 kPa (~1/3 bar), sample type = not specified"",""2:calculation = not specified, corrections = not specified, measurement condition = equilibrated at 33 kPa (~1/3 bar), sample type = not specified"",""3:calculation = not specified, corrections = not specified, measurement condition = equilibrated at 33 kPa (~1/3 bar), sample type = clod reconstituted from < 2 mm sample formed by wetting and dessication cycles that stimulate reconsolidating by water in a field setting"",""4:calculation = not specified, corrections = not specified, measurement condition = equilibrated at 33 kPa (~1/3 bar), sample type = clod reconstituted from < 2 mm sample formed by wetting and dessication cycles that stimulate reconsolidating by water in a field setting"",""5:calculation = not specified, corrections = not specified, measurement condition = equilibrated at 33 kPa (~1/3 bar), sample type = not specified"",""6:calculation = not specified, corrections = not specified, measurement condition = equilibrated at 33 kPa (~1/3 bar), sample type = not specified""}","{1:????-??-??,2:????-??-??,3:????-??-??,4:????-??-??,5:????-??-??,6:????-??-??}",US-NCSS,97P0048,U.S. Public Domain http://www.usa.gov/publicdomain/label/1.0/
wosis_latest_bdfi33.850317,"177127","850317",Uruguay,"27","41",Bt1,"0","{1:1.54,2:1.54,3:1.78,4:1.78,5:1.39,6:1.39}",1.57,"{""1:calculation = not specified, corrections = not specified, measurement condition = equilibrated at 33 kPa (~1/3 bar), sample type = not specified"",""2:calculation = not specified, corrections = not specified, measurement condition = equilibrated at 33 kPa (~1/3 bar), sample type = not specified"",""3:calculation = not specified, corrections = not specified, measurement condition = equilibrated at 33 kPa (~1/3 bar), sample type = not specified"",""4:calculation = not specified, corrections = not specified, measurement condition = equilibrated at 33 kPa (~1/3 bar), sample type = not specified"",""5:calculation = not specified, corrections = not specified, measurement condition = equilibrated at 33 kPa (~1/3 bar), sample type = clod reconstituted from < 2 mm sample formed by wetting and dessication cycles that stimulate reconsolidating by water in a field setting"",""6:calculation = not specified, corrections = not specified, measurement condition = equilibrated at 33 kPa (~1/3 bar), sample type = clod reconstituted from < 2 mm sample formed by wetting and dessication cycles that stimulate reconsolidating by water in a field setting""}","{1:????-??-??,2:????-??-??,3:????-??-??,4:????-??-??,5:????-??-??,6:????-??-??}",US-NCSS,97P0048,U.S. Public Domain http://www.usa.gov/publicdomain/label/1.0/
wosis_latest_bdfi33.850318,"177127","850318",Uruguay,"41","61",Bt2,"0","{1:1.34,2:1.34,3:1.50,4:1.50,5:1.74,6:1.74}",1.53,"{""1:calculation = not specified, corrections = not specified, measurement condition = equilibrated at 33 kPa (~1/3 bar), sample type = clod reconstituted from < 2 mm sample formed by wetting and dessication cycles that stimulate reconsolidating by water in a field setting"",""2:calculation = not specified, corrections = not specified, measurement condition = equilibrated at 33 kPa (~1/3 bar), sample type = clod reconstituted from < 2 mm sample formed by wetting and dessication cycles that stimulate reconsolidating by water in a field setting"",""3:calculation = not specified, corrections = not specified, measurement condition = equilibrated at 33 kPa (~1/3 bar), sample type = not specified"",""4:calculation = not specified, corrections = not specified, measurement condition = equilibrated at 33 kPa (~1/3 bar), sample type = not specified"",""5:calculation = not specified, corrections = not specified, measurement condition = equilibrated at 33 kPa (~1/3 bar), sample type = not specified"",""6:calculation = not specified, corrections = not specified, measurement condition = equilibrated at 33 kPa (~1/3 bar), sample type = not specified""}","{1:????-??-??,2:????-??-??,3:????-??-??,4:????-??-??,5:????-??-??,6:????-??-??}",US-NCSS,97P0048,U.S. Public Domain http://www.usa.gov/publicdomain/label/1.0/
wosis_latest_bdfi33.850319,"177127","850319",Uruguay,"61","71",Bt3,"0","{1:1.76,2:1.76,3:1.37,4:1.37,5:1.52,6:1.52}",1.55,"{""1:calculation = not specified, corrections = not specified, measurement condition = equilibrated at 33 kPa (~1/3 bar), sample type = not specified"",""2:calculation = not specified, corrections = not specified, measurement condition = equilibrated at 33 kPa (~1/3 bar), sample type = not specified"",""3:calculation = not specified, corrections = not specified, measurement condition = equilibrated at 33 kPa (~1/3 bar), sample type = clod reconstituted from < 2 mm sample formed by wetting and dessication cycles that stimulate reconsolidating by water in a field setting"",""4:calculation = not specified, corrections = not specified, measurement condition = equilibrated at 33 kPa (~1/3 bar), sample type = clod reconstituted from < 2 mm sample formed by wetting and dessication cycles that stimulate reconsolidating by water in a field setting"",""5:calculation = not specified, corrections = not specified, measurement condition = equilibrated at 33 kPa (~1/3 bar), sample type = not specified"",""6:calculation = not specified, corrections = not specified, measurement condition = equilibrated at 33 kPa (~1/3 bar), sample type = not specified""}","{1:????-??-??,2:????-??-??,3:????-??-??,4:????-??-??,5:????-??-??,6:????-??-??}",US-NCSS,97P0048,U.S. Public Domain http://www.usa.gov/publicdomain/label/1.0/
wosis_latest_bdfi33.850320,"177127","850320",Uruguay,"71","99",Btk1,"0","{1:1.59,2:1.59,3:1.80,4:1.80,5:1.42,6:1.42}",1.6,"{""1:calculation = not specified, corrections = not specified, measurement condition = equilibrated at 33 kPa (~1/3 bar), sample type = not specified"",""2:calculation = not specified, corrections = not specified, measurement condition = equilibrated at 33 kPa (~1/3 bar), sample type = not specified"",""3:calculation = not specified, corrections = not specified, measurement condition = equilibrated at 33 kPa (~1/3 bar), sample type = not specified"",""4:calculation = not specified, corrections = not specified, measurement condition = equilibrated at 33 kPa (~1/3 bar), sample type = not specified"",""5:calculation = not specified, corrections = not specified, measurement condition = equilibrated at 33 kPa (~1/3 bar), sample type = clod reconstituted from < 2 mm sample formed by wetting and dessication cycles that stimulate reconsolidating by water in a field setting"",""6:calculation = not specified, corrections = not specified, measurement condition = equilibrated at 33 kPa (~1/3 bar), sample type = clod reconstituted from < 2 mm sample formed by wetting and dessication cycles that stimulate reconsolidating by water in a field setting""}","{1:????-??-??,2:????-??-??,3:????-??-??,4:????-??-??,5:????-??-??,6:????-??-??}",US-NCSS,97P0048,U.S. Public Domain http://www.usa.gov/publicdomain/label/1.0/
